"Region","RegionName","State","ForecastYoYPctChange","MSAName","CountyName","CityName"
"City","Kirkwood","NY",2.91855689983039,"Binghamton, NY","Broome","Kirkwood"
"City","Horsham","PA",2.0630043251025,"Philadelphia, PA","Montgomery","Horsham"
"City","Hopewell Township","PA",2.55326313588598,"Pittsburgh, PA","Beaver","Hopewell Township"
"City","Jenkins Township","PA",2.04642139673039,"Scranton, PA","Luzerne","Jenkins Township"
"City","Union","WI",3.3478560470043,"Janesville, WI","Rock","Union"
"City","Berry","WI",2.75055909814255,"Madison, WI","Dane","Berry"
"City","West Brandywine Township","PA",1.11218806740805,"Philadelphia, PA","Chester","West Brandywine Township"
"City","Town of Belchertown","MA",2.38960657907176,"Springfield, MA","Hampshire","Town of Belchertown"
"City","Millcreek Township","PA",1.78480401297503,"Erie, PA","Erie","Millcreek Township"
"City","Rockland","WI",3.6313214837409,"Green Bay, WI","Brown","Rockland"
"City","Town of Hamilton","NY",2.49976391856198,"Syracuse, NY","Madison","Town of Hamilton"
"City","Preston","CT",1.85534156799945,"New London, CT","New London","Preston"
"City","Nockamixon Township","PA",1.84034368524557,"Philadelphia, PA","Bucks","Nockamixon Township"
"City","Eliot","ME",2.99476816099577,"Portland, ME","York","Eliot"
"City","East Penn Township","PA",2.78069851790741,"Allentown, PA","Carbon","East Penn Township"
"City","Dunkirk","WI",3.31425689825427,"Madison, WI","Dane","Dunkirk"
"City","Clayton","WI",3.39625772143146,"Oshkosh, WI","Winnebago","Clayton"
"City","Town of Groton","CT",2.03727616237974,"New London, CT","New London","Town of Groton"
"City","Kingwood Township","NJ",1.83230828782423,"New York, NJ","Hunterdon","Kingwood Township"
"City","Hartland","CT",3.19431197059665,"Hartford, CT","Hartford","Hartland"
"City","Johns Creek","GA",3.80970064617057,"Atlanta, GA","Fulton","Johns Creek"
"City","Thornbury Township","PA",2.08884450819453,"Philadelphia, PA","Delaware","Thornbury Township"
"City","Uwchlan Township","PA",1.87640165167202,"Philadelphia, PA","Chester","Uwchlan Township"
"City","Town of Waterford","NY",1.2627736061912,"Albany, NY","Saratoga","Town of Waterford"
"City","Upper Frederick Township","PA",2.17229524026839,"Philadelphia, PA","Montgomery","Upper Frederick Township"
"City","North Fayette Township","PA",2.53326046635012,"Pittsburgh, PA","Allegheny","North Fayette Township"
"City","Texas Township","MI",3.10346703097899,"Kalamazoo, MI","Kalamazoo","Texas Township"
"City","Ottawa","WI",2.8400978866775,"Milwaukee, WI","Waukesha","Ottawa"
"City","Town of Southport","NY",2.71565733430424,"Elmira, NY","Chemung","Town of Southport"
"City","Litchfield","NY",2.00185030466131,"Utica, NY","Herkimer","Litchfield"
"City","Town of Montgomery","NY",2.95837096638498,"New York, NY","Orange","Town of Montgomery"
"City","Buena Vista Township","NJ",2.11911053208181,"Atlantic City, NJ","Atlantic","Buena Vista Township"
"City","Orangetown","NY",3.0310116068725,"New York, NY","Rockland","Orangetown"
"City","Springfield Township","PA",1.42462079509229,"Youngstown, PA","Mercer","Springfield Township"
"City","White Township","PA",1.7145325799574,"Pittsburgh, PA","Beaver","White Township"
"City","Allegheny Township","PA",0.672267127687843,"Johnstown, PA","Cambria","Allegheny Township"
"City","Bullskin Township","PA",4.26968859623406,"Pittsburgh, PA","Fayette","Bullskin Township"
"City","Cranbury Township","NJ",2.07673437338724,"New York, NJ","Middlesex","Cranbury Township"
"City","Bell Township","PA",2.48827303444657,"Pittsburgh, PA","Westmoreland","Bell Township"
"City","Liberty Township","NJ",2.85210632286097,"Allentown, NJ","Warren","Liberty Township"
"City","Spring Township","PA",1.61051233423002,"State College, PA","Centre","Spring Township"
"City","Elizabeth Township","PA",2.8070866098632,"Pittsburgh, PA","Allegheny","Elizabeth Township"
"City","Exeter Township","PA",2.26097753217533,"Scranton, PA","Luzerne","Exeter Township"
"City","Town of Sodus","NY",2.37940592189796,"Rochester, NY","Wayne","Town of Sodus"
"City","Franklin Township","NJ",1.24942158461028,"New York, NJ","Hunterdon","Franklin Township"
"City","London Grove Township","PA",2.04302956041692,"Philadelphia, PA","Chester","London Grove Township"
"City","Swatara Township","PA",4.09025167442078,"Lebanon, PA","Lebanon","Swatara Township"
"City","Upper Yoder Township","PA",0.0186377233283225,"Johnstown, PA","Cambria","Upper Yoder Township"
"City","Benton","NY",0.986643272596847,"Rochester, NY","Yates","Benton"
"City","Downe Township","NJ",2.30894339552796,"Vineland, NJ","Cumberland","Downe Township"
"City","Dingman Township","PA",2.23563840484266,"New York, PA","Pike","Dingman Township"
"City","Wayne","WI",3.11632295291393,"Milwaukee, WI","Washington","Wayne"
"City","Buchanan","WI",4.54716821098842,"Appleton, WI","Outagamie","Buchanan"
"City","Town of East Brookfield","MA",3.67692199078195,"Worcester, MA","Worcester","Town of East Brookfield"
"City","Bangor Township","MI",1.55039201362388,"Bay City, MI","Bay","Bangor Township"
"City","Huron","NY",1.23709370167875,"Rochester, NY","Wayne","Huron"
"City","Town of Eagle","WI",3.3241266888819,"Milwaukee, WI","Waukesha","Town of Eagle"
"City","Hastings Township","MI",3.96587736018234,"Grand Rapids, MI","Barry","Hastings Township"
"City","Abington Township","PA",1.18239565636049,"Scranton, PA","Lackawanna","Abington Township"
"City","Aleppo Township","PA",2.74797818927677,"Pittsburgh, PA","Allegheny","Aleppo Township"
"City","Town of Grafton","WI",2.89608563946874,"Milwaukee, WI","Ozaukee","Town of Grafton"
"City","Hatfield Township","PA",1.58948643461646,"Philadelphia, PA","Montgomery","Hatfield Township"
"City","Town of Essex","MA",2.69072647225626,"Boston, MA","Essex","Town of Essex"
"City","Bass River Township","NJ",1.62116590883143,"Philadelphia, NJ","Burlington","Bass River Township"
"City","Barr Township","PA",-2.56667007684279,"Johnstown, PA","Cambria","Barr Township"
"City","Town of Pittsford","NY",0.757436018446984,"Rochester, NY","Monroe","Town of Pittsford"
"City","Town of Milford","MA",2.88558035297122,"Worcester, MA","Worcester","Town of Milford"
"City","Maurice River Township","NJ",4.21896568634489,"Vineland, NJ","Cumberland","Maurice River Township"
"City","Sherman","WI",0.982340270896727,"Sheboygan, WI","Sheboygan","Sherman"
"City","Montrose Township","MI",3.81856724878218,"Flint, MI","Genesee","Montrose Township"
"City","Blacklick Township","PA",0.145148687329083,"Johnstown, PA","Cambria","Blacklick Township"
"City","Town of Wilton","NH",3.65946095314471,"Manchester, NH","Hillsborough","Town of Wilton"
"City","Lebanon Township","NJ",0.764776426499398,"New York, NJ","Hunterdon","Lebanon Township"
"City","Sugarcreek Township","PA",1.04908624118111,"Pittsburgh, PA","Armstrong","Sugarcreek Township"
"City","Branford","CT",1.10478191668424,"New Haven, CT","New Haven","Branford"
"City","Town of Holland","MA",3.62576146576164,"Springfield, MA","Hampden","Town of Holland"
"City","Providence Township","PA",2.87387370517709,"Lancaster, PA","Lancaster","Providence Township"
"City","West Nantmeal Township","PA",1.52590465218684,"Philadelphia, PA","Chester","West Nantmeal Township"
"City","Harding Township","NJ",0.142090898790431,"New York, NJ","Morris","Harding Township"
"City","Town of New Paltz","NY",2.51682657308419,"Kingston, NY","Ulster","Town of New Paltz"
"City","Limestone Township","PA",2.23988836757884,"Williamsport, PA","Lycoming","Limestone Township"
"City","Town of Bridgewater","MA",2.45748677699755,"Boston, MA","Plymouth","Town of Bridgewater"
"City","Sewickley Township","PA",2.24041366071139,"Pittsburgh, PA","Westmoreland","Sewickley Township"
"City","Jackson Township","PA",3.4590155297629,"Lebanon, PA","Lebanon","Jackson Township"
"City","South Huntingdon Township","PA",1.70159025866214,"Pittsburgh, PA","Westmoreland","South Huntingdon Township"
"City","Town of Cottage Grove","WI",2.36411367411654,"Madison, WI","Dane","Town of Cottage Grove"
"City","Town of Fabius","NY",2.38448447482456,"Syracuse, NY","Onondaga","Town of Fabius"
"City","Newtown","CT",1.85817044938707,"Stamford, CT","Fairfield","Newtown"
"City","Freedom Township","PA",4.61150964519325,"Altoona, PA","Blair","Freedom Township"
"City","Bethlehem Township","PA",2.99900831495716,"Allentown, PA","Northampton","Bethlehem Township"
"City","Lehman Township","PA",5.46993614989375,"New York, PA","Pike","Lehman Township"
"City","Penn Township","PA",2.38478775096121,"Philadelphia, PA","Chester","Penn Township"
"City","Washington Township","PA",2.27192739290712,"York, PA","York","Washington Township"
"City","Maine","WI",4.69530594054113,"Appleton, WI","Outagamie","Maine"
"City","Town of Cambridge","NY",2.22213470897922,"Glens Falls, NY","Washington","Town of Cambridge"
"City","Town of Ridgefield","CT",0.775116996966883,"Stamford, CT","Fairfield","Town of Ridgefield"
"City","Town of Sharon","MA",1.93469807682595,"Boston, MA","Norfolk","Town of Sharon"
"City","Kittanning Township","PA",3.17666429542069,"Pittsburgh, PA","Armstrong","Kittanning Township"
"City","Town of Pawling","NY",2.17056754968802,"New York, NY","Dutchess","Town of Pawling"
"City","Scott","WI",3.63522344717244,"Green Bay, WI","Brown","Scott"
"City","Plainfield Township","MI",3.65990072059315,"Grand Rapids, MI","Kent","Plainfield Township"
"City","Town of Topsfield","MA",2.14132867857684,"Boston, MA","Essex","Town of Topsfield"
"City","Winfield Township","PA",2.56560628206948,"Pittsburgh, PA","Butler","Winfield Township"
"City","Manor Township","PA",2.32961075075335,"Pittsburgh, PA","Armstrong","Manor Township"
"City","Upper Moreland Township","PA",1.66639984705955,"Philadelphia, PA","Montgomery","Upper Moreland Township"
"City","Rostraver Township","PA",3.01711138987496,"Pittsburgh, PA","Westmoreland","Rostraver Township"
"City","West Deer Township","PA",2.67251179959764,"Pittsburgh, PA","Allegheny","West Deer Township"
"City","Perry Township","PA",2.64334029419889,"Youngstown, PA","Mercer","Perry Township"
"City","Franklin Township","PA",2.1530735099831,"York, PA","York","Franklin Township"
"City","Heidelberg Township","PA",3.58193884992048,"Lebanon, PA","Lebanon","Heidelberg Township"
"City","Bordentown Township","NJ",2.20182641326037,"Philadelphia, NJ","Burlington","Bordentown Township"
"City","Ithaca","NY",2.0896695912018,"Ithaca, NY","Tompkins","Ithaca"
"City","Schodack","NY",1.03452978530752,"Albany, NY","Rensselaer","Schodack"
"City","Alsace Township","PA",3.03480929195041,"Reading, PA","Berks","Alsace Township"
"City","Granby","CT",3.06575797310759,"Hartford, CT","Hartford","Granby"
"City","Town of Colonie","NY",1.52871263818714,"Albany, NY","Albany","Town of Colonie"
"City","Rayburn Township","PA",2.33016132671909,"Pittsburgh, PA","Armstrong","Rayburn Township"
"City","Vandenbroek","WI",4.25319067932093,"Appleton, WI","Outagamie","Vandenbroek"
"City","Town of Boonville","NY",1.92880962057287,"Utica, NY","Oneida","Town of Boonville"
"City","Town of Richmondville","NY",0.615797443945226,"Albany, NY","Schoharie","Town of Richmondville"
"City","Bristol","NY",1.21360443182434,"Rochester, NY","Ontario","Bristol"
"City","Wolf Township","PA",2.39482971045369,"Williamsport, PA","Lycoming","Wolf Township"
"City","North Greenbush","NY",1.79915956656484,"Albany, NY","Rensselaer","North Greenbush"
"City","Milford Township","PA",2.23127092549236,"Philadelphia, PA","Bucks","Milford Township"
"City","Town of Red Hook","NY",3.27665596345604,"New York, NY","Dutchess","Town of Red Hook"
"City","Lake Township","MI",2.32896844188786,"Niles, MI","Berrien","Lake Township"
"City","Rye Township","PA",2.82383238776475,"Harrisburg, PA","Perry","Rye Township"
"City","Trenton","WI",3.33210466886989,"Milwaukee, WI","Washington","Trenton"
"City","Town of Esperance","NY",1.20882501050101,"Albany, NY","Schoharie","Town of Esperance"
"City","Sadsbury Township","PA",1.9299260321665,"Lancaster, PA","Lancaster","Sadsbury Township"
"City","Galen","NY",2.0733023693108,"Rochester, NY","Wayne","Galen"
"City","Town of Frankfort","NY",1.16827350875502,"Utica, NY","Herkimer","Town of Frankfort"
"City","Green Brook Township","NJ",1.34667291714026,"New York, NJ","Somerset","Green Brook Township"
"City","Watertown Township","MI",3.98962979892729,"Lansing, MI","Clinton","Watertown Township"
"City","Town of Athol","MA",4.94892861530086,"Worcester, MA","Worcester","Town of Athol"
"City","West Cocalico Township","PA",3.1521995214421,"Lancaster, PA","Lancaster","West Cocalico Township"
"City","Town of Vernon","NY",2.5862388828743,"Utica, NY","Oneida","Town of Vernon"
"City","Gaines Township","MI",3.61673827536866,"Grand Rapids, MI","Kent","Gaines Township"
"City","Town of Bethel","CT",1.2604256156021,"Stamford, CT","Fairfield","Town of Bethel"
"City","Upper Providence Township","PA",2.1224536157568,"Philadelphia, PA","Montgomery","Upper Providence Township"
"City","Haddon Township","NJ",1.9055807949997,"Philadelphia, NJ","Camden","Haddon Township"
"City","West Sadsbury Township","PA",1.60244351645294,"Philadelphia, PA","Chester","West Sadsbury Township"
"City","Town of Livonia","NY",2.40688559280026,"Rochester, NY","Livingston","Town of Livonia"
"City","Summit Township","PA",2.93814437254947,"Pittsburgh, PA","Butler","Summit Township"
"City","Fell Township","PA",1.89395414789422,"Scranton, PA","Lackawanna","Fell Township"
"City","Hampton Township","NJ",1.04487123282013,"New York, NJ","Sussex","Hampton Township"
"City","Town of Andover","MA",2.40539402370969,"Boston, MA","Essex","Town of Andover"
"City","Town of Shelter Island","NY",2.81170591492139,"New York, NY","Suffolk","Town of Shelter Island"
"City","Frazer Township","PA",2.46646941317266,"Pittsburgh, PA","Allegheny","Frazer Township"
"City","Upper Tyrone Township","PA",4.70291948337062,"Pittsburgh, PA","Fayette","Upper Tyrone Township"
"City","South Blooming Grove","NY",7.06121071523205,"New York, NY","Orange","South Blooming Grove"
"City","Utica","WI",4.32271057855182,"Oshkosh, WI","Winnebago","Utica"
"City","Jefferson Township","PA",2.19640402800769,"Scranton, PA","Lackawanna","Jefferson Township"
"City","Deerfield","NY",2.0710676631549,"Utica, NY","Oneida","Deerfield"
"City","East Greenwich Township","NJ",1.3669017973097,"Philadelphia, NJ","Gloucester","East Greenwich Township"
"City","Saratoga","NY",0.840503357492727,"Albany, NY","Saratoga","Saratoga"
"City","Mt Morris Township","MI",4.841880251478,"Flint, MI","Genesee","Mt Morris Township"
"City","Lancaster Township","PA",2.85432200549044,"Pittsburgh, PA","Butler","Lancaster Township"
"City","Plymouth Township","PA",3.88778841016004,"Scranton, PA","Luzerne","Plymouth Township"
"City","Washington Township","PA",2.11480892117945,"Harrisburg, PA","Dauphin","Washington Township"
"City","Town of Palmer","MA",1.9050751052378,"Springfield, MA","Hampden","Town of Palmer"
"City","Fulton","WI",3.2544857450008,"Janesville, WI","Rock","Fulton"
"City","Town of Milton","NY",1.93360395183248,"Albany, NY","Saratoga","Town of Milton"
"City","Town of Wilbraham","MA",2.34333588364731,"Springfield, MA","Hampden","Town of Wilbraham"
"City","Harmar Township","PA",2.76802768705573,"Pittsburgh, PA","Allegheny","Harmar Township"
"City","Monroe Township","NJ",1.11948918022503,"Philadelphia, NJ","Gloucester","Monroe Township"
"City","Town of West Bend","WI",2.9161185059229,"Milwaukee, WI","Washington","Town of West Bend"
"City","West Franklin Township","PA",3.12494655142494,"Pittsburgh, PA","Armstrong","West Franklin Township"
"City","Caernarvon Township","PA",2.29665657050364,"Lancaster, PA","Lancaster","Caernarvon Township"
"City","Allegheny Township","PA",5.72183601059013,"Altoona, PA","Blair","Allegheny Township"
"City","Plainfield Township","PA",2.94139853165836,"Allentown, PA","Northampton","Plainfield Township"
"City","Arundel","ME",2.77201982240354,"Portland, ME","York","Arundel"
"City","Ferguson Township","PA",1.51866117362291,"State College, PA","Centre","Ferguson Township"
"City","Chatham Township","NJ",2.74501934710487,"New York, NJ","Morris","Chatham Township"
"City","Trenton","NY",1.85393859645882,"Utica, NY","Oneida","Trenton"
"City","Halifax Township","PA",2.32481621671763,"Harrisburg, PA","Dauphin","Halifax Township"
"City","Deep River","CT",3.1601948019968,"Hartford, CT","Middlesex","Deep River"
"City","Town of Binghamton","NY",3.58517188345299,"Binghamton, NY","Broome","Town of Binghamton"
"City","Clinton Township","NJ",0.665451486198525,"New York, NJ","Hunterdon","Clinton Township"
"City","Town of Elmira","NY",2.70387804183489,"Elmira, NY","Chemung","Town of Elmira"
"City","Penn Township","PA",2.60595870957258,"Lancaster, PA","Lancaster","Penn Township"
"City","South Bristol","NY",1.81573636469434,"Rochester, NY","Ontario","South Bristol"
"City","Hanover Township","PA",2.22169441769502,"Scranton, PA","Luzerne","Hanover Township"
"City","Parma","NY",0.671640874426733,"Rochester, NY","Monroe","Parma"
"City","Upper Milford Township","PA",2.51974090434585,"Allentown, PA","Lehigh","Upper Milford Township"
"City","St Clair Township","PA",3.42013393704662,"Pittsburgh, PA","Westmoreland","St Clair Township"
"City","Middleton","NH",3.45955412209195,"Boston, NH","Strafford","Middleton"
"City","Georgia","VT",2.4371608099804,"Burlington, VT","Franklin","Georgia"
"City","Jefferson Township","PA",2.48436135450005,"Youngstown, PA","Mercer","Jefferson Township"
"City","South Pymatuning Township","PA",4.00104864401558,"Youngstown, PA","Mercer","South Pymatuning Township"
"City","Grass Lake Township","MI",4.66701809213294,"Jackson, MI","Jackson","Grass Lake Township"
"City","Cecil Township","PA",2.22695697392132,"Pittsburgh, PA","Washington","Cecil Township"
"City","Long Beach Township","NJ",1.19458711140281,"New York, NJ","Ocean","Long Beach Township"
"City","Mundy Township","MI",3.33189160831364,"Flint, MI","Genesee","Mundy Township"
"City","Eaton","WI",3.65380829517622,"Green Bay, WI","Brown","Eaton"
"City","Chatham","MA",3.02795105822063,"Cape Cod, MA","Barnstable","Chatham"
"City","Mendham Township","NJ",1.89780104000079,"New York, NJ","Morris","Mendham Township"
"City","Wayne Township","PA",2.17821774526719,"Harrisburg, PA","Dauphin","Wayne Township"
"City","Cambria","NY",5.21571241310737,"Buffalo, NY","Niagara","Cambria"
"City","Town of Newark Valley","NY",4.26076952443526,"Binghamton, NY","Tioga","Town of Newark Valley"
"City","Middletown","NJ",3.15126535471184,"New York, NJ","Monmouth","Middletown"
"City","Town of Lockport","NY",5.71649244606149,"Buffalo, NY","Niagara","Town of Lockport"
"City","Lakeville","MA",2.59840416372088,"Boston, MA","Plymouth","Lakeville"
"City","Town of Lake George","NY",2.43888629568117,"Glens Falls, NY","Warren","Town of Lake George"
"City","Town of Ayer","MA",2.67119107048623,"Boston, MA","Middlesex","Town of Ayer"
"City","Edgmont Township","PA",1.99975619188703,"Philadelphia, PA","Delaware","Edgmont Township"
"City","Greenwich Township","NJ",2.2020744016941,"Philadelphia, NJ","Gloucester","Greenwich Township"
"City","Western","NY",2.21525466471895,"Utica, NY","Oneida","Western"
"City","Colerain Township","PA",1.64102743988526,"Lancaster, PA","Lancaster","Colerain Township"
"City","Mount Pleasant","WI",4.05576451047217,"Racine, WI","Racine","Mount Pleasant"
"City","Springfield Township","PA",1.84770640401368,"Philadelphia, PA","Montgomery","Springfield Township"
"City","Mt Laurel Township","NJ",0.961072349444108,"Philadelphia, NJ","Burlington","Mt Laurel Township"
"City","East Pikeland Township","PA",1.85201484702639,"Philadelphia, PA","Chester","East Pikeland Township"
"City","Columbus","MN",2.92146109833669,"Minneapolis-St Paul, MN","Anoka","Columbus"
"City","Canadice","NY",1.01917062281148,"Rochester, NY","Ontario","Canadice"
"City","West Deptford Township","NJ",1.31406318198981,"Philadelphia, NJ","Gloucester","West Deptford Township"
"City","East Deer Township","PA",2.86307996744578,"Pittsburgh, PA","Allegheny","East Deer Township"
"City","Lincoln","NY",3.09780118754561,"Syracuse, NY","Madison","Lincoln"
"City","Ligonier Township","PA",1.81740873063819,"Pittsburgh, PA","Westmoreland","Ligonier Township"
"City","Town of Cazenovia","NY",2.63274131899493,"Syracuse, NY","Madison","Town of Cazenovia"
"City","Snow Shoe Township","PA",3.42260379791003,"State College, PA","Centre","Snow Shoe Township"
"City","Durham","CT",3.4335427077676,"Hartford, CT","Middlesex","Durham"
"City","Addison","WI",3.17740597166241,"Milwaukee, WI","Washington","Addison"
"City","Peach Bottom Township","PA",2.49970857221417,"York, PA","York","Peach Bottom Township"
"City","East Donegal Township","PA",2.87229324428852,"Lancaster, PA","Lancaster","East Donegal Township"
"City","Brecknock Township","PA",2.79173174444105,"Lancaster, PA","Lancaster","Brecknock Township"
"City","Clinton","NY",2.94001263020608,"New York, NY","Dutchess","Clinton"
"City","Town of Granville","NY",2.89322709268619,"Glens Falls, NY","Washington","Town of Granville"
"City","Town of Constantia","NY",2.70331343979129,"Syracuse, NY","Oswego","Town of Constantia"
"City","Butler Township","PA",2.51142240526981,"Pittsburgh, PA","Butler","Butler Township"
"City","Plymouth Township","PA",2.16511468218544,"Philadelphia, PA","Montgomery","Plymouth Township"
"City","Town of Pewaukee","WI",2.98471538810722,"Milwaukee, WI","Waukesha","Town of Pewaukee"
"City","North Whitehall Township","PA",3.30130889314604,"Allentown, PA","Lehigh","North Whitehall Township"
"City","Tewksbury Township","NJ",1.07131741595816,"New York, NJ","Hunterdon","Tewksbury Township"
"City","White Township","NJ",2.95374156767022,"Allentown, NJ","Warren","White Township"
"City","Rush Township","PA",2.20514491612789,"State College, PA","Centre","Rush Township"
"City","Portage Township","PA",0.275006536740319,"Johnstown, PA","Cambria","Portage Township"
"City","Wolf River","WI",4.00288801982273,"Oshkosh, WI","Winnebago","Wolf River"
"City","Town of Kaukauna","WI",4.06979047031896,"Appleton, WI","Outagamie","Town of Kaukauna"
"City","Hartland","NY",5.05341005489308,"Buffalo, NY","Niagara","Hartland"
"City","East Bloomfield","NY",1.46275752635907,"Rochester, NY","Ontario","East Bloomfield"
"City","Cascade Township","MI",3.92266011971416,"Grand Rapids, MI","Kent","Cascade Township"
"City","Derry Township","PA",3.04711802212421,"Harrisburg, PA","Dauphin","Derry Township"
"City","Cross Creek Township","PA",2.30923443640038,"Pittsburgh, PA","Washington","Cross Creek Township"
"City","West Bradford Township","PA",1.75657313840833,"Philadelphia, PA","Chester","West Bradford Township"
"City","Bristol","WI",2.41151658187431,"Madison, WI","Dane","Bristol"
"City","Girard Township","PA",2.0062546360619,"Erie, PA","Erie","Girard Township"
"City","Webb","NY",2.4960632335217,"Utica, NY","Herkimer","Webb"
"City","Granby","NY",2.50316328294114,"Syracuse, NY","Oswego","Granby"
"City","Chili","NY",1.31450248332317,"Rochester, NY","Monroe","Chili"
"City","Polkton Township","MI",3.83260940069401,"Grand Rapids, MI","Ottawa","Polkton Township"
"City","Carneys Point Township","NJ",0.557390193832233,"Philadelphia, NJ","Salem","Carneys Point Township"
"City","Greenwich Township","PA",2.94769709116094,"Reading, PA","Berks","Greenwich Township"
"City","Hempfield Township","PA",2.07888086593558,"Youngstown, PA","Mercer","Hempfield Township"
"City","Waterford Township","PA",2.01895134679722,"Erie, PA","Erie","Waterford Township"
"City","Hanover Township","PA",2.80899927239104,"Allentown, PA","Northampton","Hanover Township"
"City","Leacock Township","PA",2.65966237145369,"Lancaster, PA","Lancaster","Leacock Township"
"City","Upper Township","NJ",0.64501433319739,"Ocean City, NJ","Cape May","Upper Township"
"City","Town of Stillwater","NY",1.54083311812874,"Albany, NY","Saratoga","Town of Stillwater"
"City","Marshall","NY",1.78919955692278,"Utica, NY","Oneida","Marshall"
"City","South Harrison Township","NJ",1.86921902553936,"Philadelphia, NJ","Gloucester","South Harrison Township"
"City","Town of Deerfield","WI",3.20409267536921,"Madison, WI","Dane","Town of Deerfield"
"City","Town of Albion","NY",1.19173565565939,"Rochester, NY","Orleans","Town of Albion"
"City","Washington Township","NJ",0.96393653873294,"New York, NJ","Morris","Washington Township"
"City","Town of Hopkinton","MA",2.44261171620364,"Boston, MA","Middlesex","Town of Hopkinton"
"City","Ocean Township","NJ",3.28896797921161,"New York, NJ","Monmouth","Ocean Township"
"City","Union Township","PA",2.57208035005695,"Scranton, PA","Luzerne","Union Township"
"City","Town of West Brookfield","MA",3.66572032790238,"Worcester, MA","Worcester","Town of West Brookfield"
"City","Flint","MI",3.7845777948472,"Flint, MI","Genesee","Flint"
"City","Blackman Township","MI",5.34889175123994,"Jackson, MI","Jackson","Blackman Township"
"City","Clay Township","PA",2.70778904676565,"Lancaster, PA","Lancaster","Clay Township"
"City","Town of Falmouth","MA",4.06427351020749,"Cape Cod, MA","Barnstable","Town of Falmouth"
"City","Lower Providence Township","PA",2.26787925269673,"Philadelphia, PA","Montgomery","Lower Providence Township"
"City","Brothertown","WI",3.89809782446253,"Appleton, WI","Calumet","Brothertown"
"City","Manor Township","PA",2.90140161333935,"Lancaster, PA","Lancaster","Manor Township"
"City","Summit Township","PA",2.10732067644067,"Erie, PA","Erie","Summit Township"
"City","Town of Fishkill","NY",2.86462032558088,"New York, NY","Dutchess","Town of Fishkill"
"City","Madison Township","PA",1.94473591025875,"Scranton, PA","Lackawanna","Madison Township"
"City","Clinton","CT",3.44036814100904,"Hartford, CT","Middlesex","Clinton"
"City","West Manchester Township","PA",2.53363779773319,"York, PA","York","West Manchester Township"
"City","Grand Rapids Township","MI",3.62771275536697,"Grand Rapids, MI","Kent","Grand Rapids Township"
"City","New Sewickley Township","PA",3.09375942755924,"Pittsburgh, PA","Beaver","New Sewickley Township"
"City","Chester","NY",2.13333232586975,"Glens Falls, NY","Warren","Chester"
"City","Town of Eden","NY",5.06932556102316,"Buffalo, NY","Erie","Town of Eden"
"City","Orleans","MA",4.1873673831346,"Cape Cod, MA","Barnstable","Orleans"
"City","Town of Winchendon","MA",2.95391295135918,"Worcester, MA","Worcester","Town of Winchendon"
"City","Town of Kingston","MA",2.18769827955541,"Boston, MA","Plymouth","Town of Kingston"
"City","Falls Township","PA",0.812800380360453,"Philadelphia, PA","Bucks","Falls Township"
"City","Sweden","NY",2.35022281173187,"Rochester, NY","Monroe","Sweden"
"City","Town of De Pere","WI",3.64986038536106,"Green Bay, WI","Brown","Town of De Pere"
"City","Potter Township","PA",0.899822729774098,"State College, PA","Centre","Potter Township"
"City","North East","NY",2.71667931294657,"New York, NY","Dutchess","North East"
"City","Darlington Township","PA",1.93200101762691,"Pittsburgh, PA","Beaver","Darlington Township"
"City","Town of Portland","CT",3.18102957121092,"Hartford, CT","Middlesex","Town of Portland"
"City","Dunbar Township","PA",6.45340965530292,"Pittsburgh, PA","Fayette","Dunbar Township"
"City","Town of Holland","NY",5.41026147465128,"Buffalo, NY","Erie","Town of Holland"
"City","Town of Remsen","NY",1.48439828332169,"Utica, NY","Oneida","Town of Remsen"
"City","Essex","VT",2.71774935804022,"Burlington, VT","Chittenden","Essex"
"City","Mt Pleasant Township","PA",2.53812716752226,"Pittsburgh, PA","Westmoreland","Mt Pleasant Township"
"City","Sadsbury Township","PA",1.47556090787409,"Philadelphia, PA","Chester","Sadsbury Township"
"City","Tyrone Township","PA",6.4739578816767,"Altoona, PA","Blair","Tyrone Township"
"City","Sheboygan","WI",1.88593295767659,"Sheboygan, WI","Sheboygan","Sheboygan"
"City","North Hopewell Township","PA",2.14370028281792,"York, PA","York","North Hopewell Township"
"City","East Hopewell Township","PA",1.91505230756373,"York, PA","York","East Hopewell Township"
"City","Mt Holly Township","NJ",2.02945227431629,"Philadelphia, NJ","Burlington","Mt Holly Township"
"City","Williams Township","PA",2.23311209860094,"Harrisburg, PA","Dauphin","Williams Township"
"City","Dickinson","NY",3.49191799852156,"Binghamton, NY","Broome","Dickinson"
"City","Town of Marcellus","NY",3.04709722181046,"Syracuse, NY","Onondaga","Town of Marcellus"
"City","Town of Galway","NY",1.23037261400367,"Albany, NY","Saratoga","Town of Galway"
"City","Oxford Township","NJ",2.95248465418155,"Allentown, NJ","Warren","Oxford Township"
"City","Shelby","NY",1.19771873366522,"Rochester, NY","Orleans","Shelby"
"City","Canton Township","PA",2.74061426680611,"Pittsburgh, PA","Washington","Canton Township"
"City","Town of Janesville","WI",2.9978358668827,"Janesville, WI","Rock","Town of Janesville"
"City","Genesee","WI",2.98825841497655,"Milwaukee, WI","Waukesha","Genesee"
"City","West Caln Township","PA",1.99399781519518,"Philadelphia, PA","Chester","West Caln Township"
